PRICE_DATE,PR_PROD_NAME,MARKET_NAME,PRICE_DAY
02-OCT-18,"ยางพาราแผ่นดิบ ชั้น 3","บจ.สุราษฎร์สัมฤทธ์ธุรกิจ สุราษฎร์ธานี ",39
02-OCT-18,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา สุราษฎร์ธานี สุราษฎร์ธานี ",40.86
02-OCT-18,"ยางพาราแผ่นดิบ ชั้น 3","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี ",38
02-OCT-18,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา นครศรีธรรมราช ",40.28
02-OCT-18,"ยางพาราแผ่นดิบ ชั้น 3","สำนักตลาดกลางยางพารา สงขลา ",40.27
02-OCT-18,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา ยะลา ยะลา ",40.69
02-OCT-18,น้ำยางพาราสด,"บริษัท ไทยรับเบอร์ลาเทกซ์กรุ๊ป ระยอง ",26
02-OCT-18,น้ำยางพาราสด,"ร้านคุณพจน์ (คุณพจน์ อาคมนุวัฒน์) ชุมพร ",36
02-OCT-18,น้ำยางพาราสด,"ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี ",36
02-OCT-18,น้ำยางพาราสด,"บริษัท ที.ที.ลาเท็กซ์แอนด์โปรดักส์ จำกัด นครศรีธรรมราช ",37
02-OCT-18,น้ำยางพาราสด,"บริษัท นาบอนรับเบอร์ จำกัด นครศรีธรรมราช ",37
02-OCT-18,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","บริษัท โชคชัยการสุกร จำกัด นครราชสีมา ",61
02-OCT-18,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ร้านนางดวงใจ พรมพันธ์ใจ นครราชสีมา ",60
02-OCT-18,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ศิริปุณย์ฟาร์ม ฉะเชิงเทรา ",65.5
02-OCT-18,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ฟาร์มคุณบำเพ็ญ นครปฐม ",60
02-OCT-18,"สุกรขุนพันธุ์ลูกผสม นน.100 กก. ขึ้นไป","ฟาร์มคุณ อำนาจ เจริญผล ราชบุรี ",60
02-OCT-18,ไก่รุ่นพันธุ์เนื้อ(ราคาฟาร์มอิสระ),"บริษัท เจริญโภคภัณฑ์ จำกัด ชลบุรี ",32
02-OCT-18,ไก่รุ่นพันธุ์เนื้อ(ราคาฟาร์มอิสระ),"ฟาร์มคุณ ณรงค์ พิพัฒสุวรรณ นครปฐม ",34
02-OCT-18,"ไข่ไก่เบอร์ 3","นายสมาน ทองดี นครราชสีมา ",280
02-OCT-18,"ไข่ไก่เบอร์ 3","ฟาร์มจินฮั่วเส็ง ลพบุรี ",0
02-OCT-18,"ไข่ไก่เบอร์ 4","นายสมาน ทองดี นครราชสีมา ",270
02-OCT-18,"ไข่ไก่เบอร์ 4","ฟาร์มจินฮั่วเส็ง ลพบุรี ",0
02-OCT-18,ไข่ไก่คละ,"สหกรณ์ไข่ไก่ ฉะเชิงเทรา ",270
02-OCT-18,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ร้านสินงอกงาม ฉะเชิงเทรา ",125
02-OCT-18,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ตลาดกลางกุ้งสมุทรสาคร สมุทรสาคร ",135
03-OCT-18,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีกิจทวียโสธร ยโสธร ",16200
03-OCT-18,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีไฟไทยเจริญวัฒนา อำนาจเจริญ ",16667
03-OCT-18,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ตลาดกลางพืชไร่ ศรีสะเกษ ",16700
03-OCT-18,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีเต็กเฮง สุรินทร์ ",16600
03-OCT-18,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหพัฒนา บุรีรัมย์ ",16500
03-OCT-18,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหกรณ์การเกษตรสุวรรณภูมิ ร้อยเอ็ด ",16500
03-OCT-18,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ท่าข้าว ธกส. ขอนแก่น ",14000
03-OCT-18,"ข้าวเปลือกเจ้านาปีพันธุ์หอมปทุมธานี 1ความชื้น 14-15% ","หจก.โพธิบูรพ์ สุพรรณบุรี ",10250
03-OCT-18,"ข้าวเปลือกเจ้านาปีพันธุ์สุพรรณบุรีความชื้น 14-15%","โรงสีไฟโชครุ่งเรือง พิษณุโลก ",7500
03-OCT-18,"ข้าวเปลือกเจ้านาปีพันธุ์สุพรรณบุรีความชื้น 24-25%","โรงสีไฟโชครุ่งเรือง พิษณุโลก ",6400
03-OCT-18,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","ร้านใจงามการเกษตร น่าน ",7.9
03-OCT-18,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","หจก. สยามคอร์น โปรดักส์ (ช.กังวาล) เพชรบูรณ์ ",8.15
03-OCT-18,หัวมันสำปะหลังสดคละ,"คุณไชยเลิศ จันทร์วัฒนศิริ กาญจนบุรี ",2.5
03-OCT-18,"หัวมันสำปะหลังสดเชื้อแป้ง 25%(นอกโครงการ)","บ.สงวนวงษ์อุตสาหกรรม จำกัด นครราชสีมา ",2.8
03-OCT-18,"หัวมันสำปะหลังสดเชื้อแป้ง 25%(นอกโครงการ)","โรงงานแป้งมันสำปะหลังครบุรี นครราชสีมา ",2.8
03-OCT-18,"หัวมันสำปะหลังสดเชื้อแป้ง 25%(นอกโครงการ)","บริษัท ชลเจริญ จำกัด ชลบุรี ",2.7
03-OCT-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท สุขสมบูรณ์น้ำมันปาล์ม จำกัด ชลบุรี ",2.95
03-OCT-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","สหกรณ์นิคมการเกษตรท่าแซะ ชุมพร ",3.2
03-OCT-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ศรีเจริญปาล์มออยล์ จำกัด ชุมพร ",3
03-OCT-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท วิจิตรภัณฑ์สวนปาล์ม จำกัด ชุมพร ",3.1
03-OCT-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บจ.แสงศิริอุตสาหกรรมการเกษตร สุราษฎร์ธานี ",3.1
03-OCT-18,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี ",2.9
